,sample,row,column,WellID,donor,stimulus,LPS (ng/mL),ConA (ug/mL),PolyIC (ug/mL),PMA (ng/mL),ionomicyn (ng/mL),nELISA ID,nELISA SNR,UniProt,SampleID,SampleType,PlateID,DataAnalysisRefID,OlinkID,Assay,AssayType,Panel,Block,Count,ExtNPX,NPX,Normalization,PCNormalizedNPX,AssayQC,SampleQC,ExploreVersion,IntraCV,InterCV,SampleBlockQCWarn,SampleBlockQCFail,BlockQCFail,AssayQCWarn,NCLOD
15753,2,A,2,A2,D1,ConA,0.0,0.5,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,5.742741,P09603,A2,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,4362.0,-3.060361385345459,-1.8139421939849854,Plate control,-1.8139421939849854,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15754,3,A,3,A3,D1,ConA,0.0,2.5,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,9.711656,P09603,A3,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,6598.0,-2.1579220294952393,-0.9115027189254761,Plate control,-0.9115027189254761,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15755,4,A,4,A4,D1,ConA,0.0,12.5,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,20.82848,P09603,A4,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,11996.0,-1.0558501482009888,0.19056905806064606,Plate control,0.19056905806064606,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15756,5,A,5,A5,D1,ConA,0.0,25.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,27.6703,P09603,A5,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,17579.0,-0.3917897343635559,0.8546295166015625,Plate control,0.8546295166015625,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15757,6,A,6,A6,D1,ConA,0.0,12.5,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,20.7857,P09603,A6,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,14385.0,-0.8572718501091003,0.3891473710536957,Plate control,0.3891473710536957,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15758,7,A,7,A7,D1,LPS,0.1,0.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,-1.458976,P09603,A7,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,635.0,-5.3071417808532715,-4.060722351074219,Plate control,-4.060722351074219,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15759,8,A,8,A8,D1,LPS,5.0,0.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,-0.9350407,P09603,A8,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,325.0,-6.2050676345825195,-4.958648204803467,Plate control,-4.958648204803467,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15760,9,A,9,A9,D1,LPS,100.0,0.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,-1.372922,P09603,A9,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,459.0,-5.824206352233887,-4.577787399291992,Plate control,-4.577787399291992,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15761,10,A,10,A10,D1,LPS,2000.0,0.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,-1.652321,P09603,A10,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,496.0,-5.567342758178711,-4.320923328399658,Plate control,-4.320923328399658,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15762,11,A,11,A11,D1,LPS,2000.0,0.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,-0.3774397,P09603,A11,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,338.0,-5.963528633117676,-4.717109680175781,Plate control,-4.717109680175781,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15763,13,B,1,B1,D2,unstimulated,0.0,0.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,-0.3413871,P09603,B1,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,314.0,-7.5175065994262695,-6.271087169647217,Plate control,-6.271087169647217,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15764,14,B,2,B2,D2,ConA,0.0,0.5,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,19.19727,P09603,B2,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,8745.0,-1.4265601634979248,-0.1801408976316452,Plate control,-0.1801408976316452,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15765,15,B,3,B3,D2,ConA,0.0,2.5,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,47.90397,P09603,B3,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,20958.0,0.9421144723892212,2.1885337829589844,Plate control,2.1885337829589844,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15766,16,B,4,B4,D2,ConA,0.0,12.5,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,42.60096,P09603,B4,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,14250.0,0.5925756692886353,1.8389949798583984,Plate control,1.8389949798583984,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15767,17,B,5,B5,D2,ConA,0.0,25.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,58.61608,P09603,B5,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,19531.0,0.07543586939573288,1.321855068206787,Plate control,1.321855068206787,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15768,18,B,6,B6,D1,ConA,0.0,12.5,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,47.34208,P09603,B6,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,14722.0,0.8508023023605347,2.097221612930298,Plate control,2.097221612930298,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15769,19,B,7,B7,D2,LPS,0.1,0.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,11.46698,P09603,B7,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,2572.0,-2.314279317855835,-1.0678600072860718,Plate control,-1.0678600072860718,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15770,20,B,8,B8,D2,LPS,5.0,0.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,1.325457,P09603,B8,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,412.0,-4.817697525024414,-3.5712785720825195,Plate control,-3.5712785720825195,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15771,21,B,9,B9,D2,LPS,100.0,0.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,-1.118618,P09603,B9,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,334.0,-5.287947177886963,-4.041528224945068,Plate control,-4.041528224945068,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15772,22,B,10,B10,D2,LPS,2000.0,0.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,0.8176683,P09603,B10,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,380.0,-5.195223331451416,-3.9488039016723633,Plate control,-3.9488039016723633,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15773,23,B,11,B11,D1,LPS,2000.0,0.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,-0.002836969,P09603,B11,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,400.0,-5.0862956047058105,-3.839876174926758,Plate control,-3.839876174926758,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15774,25,C,1,C1,D3,unstimulated,0.0,0.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,-1.332518,P09603,C1,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,292.0,-8.35201358795166,-7.105594158172607,Plate control,-7.105594158172607,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15775,26,C,2,C2,D3,ConA,0.0,0.5,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,15.606,P09603,C2,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,8028.0,-1.6107287406921387,-0.36430951952934265,Plate control,-0.36430951952934265,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15776,27,C,3,C3,D3,ConA,0.0,2.5,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,33.17004,P09603,C3,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,13658.0,0.23475110530853271,1.4811702966690063,Plate control,1.4811702966690063,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15777,28,C,4,C4,D3,ConA,0.0,12.5,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,45.74586,P09603,C4,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,13923.0,0.6767255067825317,1.9231446981430054,Plate control,1.9231446981430054,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15778,29,C,5,C5,D3,ConA,0.0,25.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,48.45726,P09603,C5,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,17072.0,1.063930630683899,2.310349941253662,Plate control,2.310349941253662,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15779,30,C,6,C6,D1,ConA,0.0,12.5,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,44.37483,P09603,C6,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,13977.0,0.69328373670578,1.9397029876708984,Plate control,1.9397029876708984,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15780,31,C,7,C7,D3,LPS,0.1,0.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,1.052715,P09603,C7,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,771.0,-4.656895637512207,-3.4104762077331543,Plate control,-3.4104762077331543,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15781,32,C,8,C8,D3,LPS,5.0,0.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,-0.5597388,P09603,C8,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,275.0,-5.861052989959717,-4.614634037017822,Plate control,-4.614634037017822,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15782,33,C,9,C9,D3,LPS,100.0,0.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,-0.5491766,P09603,C9,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,338.0,-5.6332316398620605,-4.386812686920166,Plate control,-4.386812686920166,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15783,34,C,10,C10,D3,LPS,2000.0,0.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,-0.7513745,P09603,C10,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,334.0,-5.618231773376465,-4.371812343597412,Plate control,-4.371812343597412,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15784,35,C,11,C11,D1,LPS,2000.0,0.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,-0.3518506,P09603,C11,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,230.0,-6.208266258239746,-4.961846828460693,Plate control,-4.961846828460693,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15785,37,D,1,D1,D4,unstimulated,0.0,0.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,4.998021,P09603,D1,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,4684.0,-3.3385565280914307,-2.092137336730957,Plate control,-2.092137336730957,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15786,38,D,2,D2,D4,ConA,0.0,0.5,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,12.93945,P09603,D2,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,5408.0,-2.2087032794952393,-0.9622840881347656,Plate control,-0.9622840881347656,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15787,39,D,3,D3,D4,ConA,0.0,2.5,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,58.67009,P09603,D3,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,22408.0,1.041142463684082,2.2875616550445557,Plate control,2.2875616550445557,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15788,40,D,4,D4,D4,ConA,0.0,12.5,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,57.9705,P09603,D4,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,22474.0,1.1313668489456177,2.377786159515381,Plate control,2.377786159515381,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15789,41,D,5,D5,D4,ConA,0.0,25.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,54.83663,P09603,D5,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,19954.0,1.2960606813430786,2.542479991912842,Plate control,2.542479991912842,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15790,42,D,6,D6,D1,ConA,0.0,12.5,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,50.68196,P09603,D6,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,21951.0,0.9969143271446228,2.243333578109741,Plate control,2.243333578109741,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15791,43,D,7,D7,D4,LPS,0.1,0.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,27.42032,P09603,D7,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,9705.0,-0.8373037576675415,0.4091154634952545,Plate control,0.4091154634952545,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15792,44,D,8,D8,D4,LPS,5.0,0.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,2.301863,P09603,D8,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,750.0,-4.254997253417969,-3.008577823638916,Plate control,-3.008577823638916,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15793,45,D,9,D9,D4,LPS,100.0,0.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,2.335935,P09603,D9,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,775.0,-4.4720683097839355,-3.225649118423462,Plate control,-3.225649118423462,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15794,46,D,10,D10,D4,LPS,2000.0,0.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,0.919369,P09603,D10,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,643.0,-4.381916522979736,-3.1354970932006836,Plate control,-3.1354970932006836,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15795,47,D,11,D11,D1,LPS,2000.0,0.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,1.133015,P09603,D11,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,540.0,-4.465490818023682,-3.219071626663208,Plate control,-3.219071626663208,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15796,49,E,1,E1,D1,unstimulated,0.0,0.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,-0.6928371,P09603,E1,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,356.0,-7.5480427742004395,-6.301623344421387,Plate control,-6.301623344421387,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15797,50,E,2,E2,D1,PolyIC,0.0,0.0,0.4,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,-0.2837101,P09603,E2,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,360.0,-7.387825965881348,-6.141406536102295,Plate control,-6.141406536102295,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15798,51,E,3,E3,D1,PolyIC,0.0,0.0,2.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,1.649573,P09603,E3,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,552.0,-6.803218841552734,-5.556799411773682,Plate control,-5.556799411773682,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15799,52,E,4,E4,D1,PolyIC,0.0,0.0,10.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,-0.2661525,P09603,E4,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,367.0,-7.19135856628418,-5.944939136505127,Plate control,-5.944939136505127,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15800,53,E,5,E5,D1,PolyIC,0.0,0.0,100.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,-0.3027807,P09603,E5,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,343.0,-7.456321716308594,-6.209902286529541,Plate control,-6.209902286529541,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15801,54,E,6,E6,D1,PolyIC,0.0,0.0,10.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,-1.911573,P09603,E6,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,375.0,-7.324954509735107,-6.078535556793213,Plate control,-6.078535556793213,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15802,55,E,7,E7,D1,PMAi,0.0,0.0,0.0,0.1,10.0,99.2 - M-CSF - nEL xDR - 1154,-2.605059,P09603,E7,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,384.0,-7.05844259262085,-5.812023639678955,Plate control,-5.812023639678955,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15803,56,E,8,E8,D1,PMAi,0.0,0.0,0.0,0.5,50.0,99.2 - M-CSF - nEL xDR - 1154,36.78818,P09603,E8,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,23860.0,-0.0213069599121809,1.2251123189926147,Plate control,1.2251123189926147,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15804,57,E,9,E9,D1,PMAi,0.0,0.0,0.0,1.0,100.0,99.2 - M-CSF - nEL xDR - 1154,38.41967,P09603,E9,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,20707.0,0.05793021619319916,1.304349422454834,Plate control,1.304349422454834,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15805,58,E,10,E10,D1,PMAi,0.0,0.0,0.0,5.0,500.0,99.2 - M-CSF - nEL xDR - 1154,33.07204,P09603,E10,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,9444.0,-0.6546435952186584,0.59177565574646,Plate control,0.59177565574646,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15806,59,E,11,E11,D1,PMAi,0.0,0.0,0.0,5.0,500.0,99.2 - M-CSF - nEL xDR - 1154,30.3223,P09603,E11,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,11571.0,-0.6871915459632874,0.559227705001831,Plate control,0.559227705001831,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15807,61,F,1,F1,D2,unstimulated,0.0,0.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,-0.1810654,P09603,F1,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,534.0,-6.189602375030518,-4.943183422088623,Plate control,-4.943183422088623,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15808,62,F,2,F2,D2,PolyIC,0.0,0.0,0.4,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,-0.0218779,P09603,F2,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,509.0,-6.616357326507568,-5.369938373565674,Plate control,-5.369938373565674,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15809,63,F,3,F3,D2,PolyIC,0.0,0.0,2.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,0.1669031,P09603,F3,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,588.0,-6.149574279785156,-4.9031548500061035,Plate control,-4.9031548500061035,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15810,64,F,4,F4,D2,PolyIC,0.0,0.0,10.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,-0.2353478,P09603,F4,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,378.0,-5.8338942527771,-4.587474822998047,Plate control,-4.587474822998047,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15811,65,F,5,F5,D2,PolyIC,0.0,0.0,100.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,4.375566,P09603,F5,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,990.0,-3.7594141960144043,-2.5129947662353516,Plate control,-2.5129947662353516,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15812,66,F,6,F6,D1,PolyIC,0.0,0.0,10.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,-0.0313257,P09603,F6,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,462.0,-5.793965816497803,-4.54754638671875,Plate control,-4.54754638671875,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15813,67,F,7,F7,D2,PMAi,0.0,0.0,0.0,0.1,10.0,99.2 - M-CSF - nEL xDR - 1154,-1.770619,P09603,F7,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,416.0,-6.841080665588379,-5.594661235809326,Plate control,-5.594661235809326,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15814,68,F,8,F8,D2,PMAi,0.0,0.0,0.0,0.5,50.0,99.2 - M-CSF - nEL xDR - 1154,107.395,P09603,F8,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,100945.0,2.8516173362731934,4.098036766052246,Plate control,4.098036766052246,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15815,69,F,9,F9,D2,PMAi,0.0,0.0,0.0,1.0,100.0,99.2 - M-CSF - nEL xDR - 1154,74.35315,P09603,F9,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,87101.0,1.9652574062347412,3.211676597595215,Plate control,3.211676597595215,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15816,70,F,10,F10,D2,PMAi,0.0,0.0,0.0,5.0,500.0,99.2 - M-CSF - nEL xDR - 1154,28.00553,P09603,F10,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,8544.0,-1.0193721055984497,0.2270471602678299,Plate control,0.2270471602678299,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15817,71,F,11,F11,D1,PMAi,0.0,0.0,0.0,5.0,500.0,99.2 - M-CSF - nEL xDR - 1154,31.71179,P09603,F11,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,10465.0,-0.7406280040740967,0.5057912468910217,Plate control,0.5057912468910217,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15818,73,G,1,G1,D3,unstimulated,0.0,0.0,0.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,-1.407941,P09603,G1,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,369.0,-7.636585235595703,-6.390166282653809,Plate control,-6.390166282653809,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15819,74,G,2,G2,D3,PolyIC,0.0,0.0,0.4,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,-1.522493,P09603,G2,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,363.0,-7.607635974884033,-6.3612165451049805,Plate control,-6.3612165451049805,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15820,75,G,3,G3,D3,PolyIC,0.0,0.0,2.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,-0.5818303,P09603,G3,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,514.0,-6.581449508666992,-5.335030555725098,Plate control,-5.335030555725098,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15821,76,G,4,G4,D3,PolyIC,0.0,0.0,10.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,0.3953706,P09603,G4,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,509.0,-5.717615604400635,-4.47119665145874,Plate control,-4.47119665145874,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15822,77,G,5,G5,D3,PolyIC,0.0,0.0,100.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,1.853296,P09603,G5,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,1234.0,-4.061720371246338,-2.815300941467285,Plate control,-2.815300941467285,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15823,78,G,6,G6,D1,PolyIC,0.0,0.0,10.0,0.0,0.0,99.2 - M-CSF - nEL xDR - 1154,0.5244426,P09603,G6,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,484.0,-5.938680648803711,-4.692261219024658,Plate control,-4.692261219024658,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15824,79,G,7,G7,D3,PMAi,0.0,0.0,0.0,0.1,10.0,99.2 - M-CSF - nEL xDR - 1154,-1.512769,P09603,G7,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,435.0,-6.908740997314453,-5.662322044372559,Plate control,-5.662322044372559,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
15825,80,G,8,G8,D3,PMAi,0.0,0.0,0.0,0.5,50.0,99.2 - M-CSF - nEL xDR - 1154,87.78789,P09603,G8,SAMPLE,Nomic_07022025,E50008,OID20719,CSF1,assay,Inflammation,D,108569.0,2.352466583251953,3.5988857746124268,Plate control,3.5988857746124268,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
